{\rtf1\ansi\ansicpg1252\cocoartf1561\cocoasubrtf610,,,,,,,,,,,,,,,,,,
{\fonttbl\f0\fswiss\fcharset0 Helvetica;},,,,,,,,,,,,,,,,,,
{\colortbl;\red255\green255\blue255;},,,,,,,,,,,,,,,,,,
{\*\expandedcolortbl;;},,,,,,,,,,,,,,,,,,
\margl1440\margr1440\vieww10800\viewh8400\viewkind0,,,,,,,,,,,,,,,,,,
\pard\tx720\tx1440\tx2160\tx2880\tx3600\tx4320\tx5040\tx5760\tx6480\tx7200\tx7920\tx8640\pardirnatural\partightenfactor0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
\f0\fs24 \cf0 #id,title,formula,class,total_number,atom_type,tool,potential,bandgap[eV],dielectric_total,dielectric_electron,dielectric_ion,atomization_energy[eV/atom],total_energy[eV],cutoff_energy[eV],k-points,author,SMILES\,
585,Mg2O8C10H12,Mg2O8C10H12,organometallic_polymer_crystal,32,4,VASP-5.X,PAW,4.2619,4.96066,3.00274,1.95791,-5.8329,,,,Huan Tran (huan.tran@uconn.edu),\,
584,Mg2O8C10H12,Mg2O8C10H12,organometallic_polymer_crystal,32,4,VASP-5.X,PAW,4.4736,5.44725,2.99717,2.45008,-5.83389,,,,Huan Tran (huan.tran@uconn.edu),\,
583,Mg2O8C6H4,Mg2O8C6H4,organometallic_polymer_crystal,20,4,VASP-5.X,PAW,2.6618,5.83162,3.14138,2.69024,-6.18894,,,,Huan Tran (huan.tran@uconn.edu),\,
582,Mg2O8C6H4,Mg2O8C6H4,organometallic_polymer_crystal,20,4,VASP-5.X,PAW,4.3683,5.38813,2.98518,2.40295,-6.22294,,,,Huan Tran (huan.tran@uconn.edu),\,
581,Mg2O8C6H4,Mg2O8C6H4,organometallic_polymer_crystal,20,4,VASP-5.X,PAW,4.053,5.44259,3.05483,2.38776,-6.25437,,,,Huan Tran (huan.tran@uconn.edu),\,
580,Mg2O8C6H4,Mg2O8C6H4,organometallic_polymer_crystal,20,4,VASP-5.X,PAW,3.2455,5.3708,3.01325,2.35755,-6.22614,,,,Huan Tran (huan.tran@uconn.edu),\,
579,Mg2O8C6H4,Mg2O8C6H4,organometallic_polymer_crystal,20,4,VASP-5.X,PAW,2.8228,8.12211,3.4593,4.66282,-5.93458,,,,Huan Tran (huan.tran@uconn.edu),\,
578,Mg2O8C6H4,Mg2O8C6H4,organometallic_polymer_crystal,20,4,VASP-5.X,PAW,3.5349,5.38731,3.04349,2.34382,-6.23954,,,,Huan Tran (huan.tran@uconn.edu),\,
577,Mg2O8C6H4,Mg2O8C6H4,organometallic_polymer_crystal,20,4,VASP-5.X,PAW,4.2025,5.24658,3.04756,2.19902,-6.2892,,,,Huan Tran (huan.tran@uconn.edu),\,
576,Mg2O8C6H4,Mg2O8C6H4,organometallic_polymer_crystal,20,4,VASP-5.X,PAW,2.7199,12.0931,3.35088,8.74225,-5.86241,,,,Huan Tran (huan.tran@uconn.edu),\,
575,Mg2O8C6H4,Mg2O8C6H4,organometallic_polymer_crystal,20,4,VASP-5.X,PAW,2.6214,6.0499,3.27666,2.77324,-6.18479,,,,Huan Tran (huan.tran@uconn.edu),\,
574,Mg2O8C6H4,Mg2O8C6H4,organometallic_polymer_crystal,20,4,VASP-5.X,PAW,4.5951,7.58916,3.1281,4.46106,-6.23643,,,,Huan Tran (huan.tran@uconn.edu),\,
573,Mg2O8C6H4,Mg2O8C6H4,organometallic_polymer_crystal,20,4,VASP-5.X,PAW,4.1952,5.78749,3.04974,2.73775,-6.2318,,,,Huan Tran (huan.tran@uconn.edu),\,
572,C12H20O4Zn,C12H20O4Zn1,organometallic_polymer_crystal,37,4,VASP-5.X,PAW,4.4393,4.16474,2.78863,1.37611,-5.35254,,,,Huan Tran (huan.tran@uconn.edu),\,
571,C12H20O4Zn,C12H20O4Zn1,organometallic_polymer_crystal,37,4,VASP-5.X,PAW,4.2642,4.30076,2.79783,1.50293,-5.35423,,,,Huan Tran (huan.tran@uconn.edu),\,
570,C12H20O4Zn,C12H20O4Zn1,organometallic_polymer_crystal,37,4,VASP-5.X,PAW,4.5545,3.9405,2.81233,1.12817,-5.36239,,,,Huan Tran (huan.tran@uconn.edu),\,
569,C12H20O4Zn,C12H20O4Zn1,organometallic_polymer_crystal,37,4,VASP-5.X,PAW,3.6419,6.34942,2.92916,3.42026,-5.34903,,,,Huan Tran (huan.tran@uconn.edu),\,
568,C12H20O4Zn,C12H20O4Zn1,organometallic_polymer_crystal,37,4,VASP-5.X,PAW,4.2659,6.56068,2.88789,3.67279,-5.35598,,,,Huan Tran (huan.tran@uconn.edu),\,
567,C12H20O4Zn,C12H20O4Zn1,organometallic_polymer_crystal,37,4,VASP-5.X,PAW,3.9565,7.35447,2.89023,4.46424,-5.36238,,,,Huan Tran (huan.tran@uconn.edu),\,
566,C12H20O4Zn,C12H20O4Zn1,organometallic_polymer_crystal,37,4,VASP-5.X,PAW,4.1794,4.34144,2.84472,1.49672,-5.35674,,,,Huan Tran (huan.tran@uconn.edu),\,
565,C12H20O4Zn,C12H20O4Zn1,organometallic_polymer_crystal,37,4,VASP-5.X,PAW,3.9401,8.44178,2.87577,5.56601,-5.36136,,,,Huan Tran (huan.tran@uconn.edu),\,
564,C11H18O4Zn,C11H18O4Zn1,organometallic_polymer_crystal,34,4,VASP-5.X,PAW,3.5189,4.14799,2.90979,1.2382,-5.33339,,,,Huan Tran (huan.tran@uconn.edu),\,
563,C11H18O4Zn,C11H18O4Zn1,organometallic_polymer_crystal,34,4,VASP-5.X,PAW,4.6535,3.80029,2.81334,0.98695,-5.38627,,,,Huan Tran (huan.tran@uconn.edu),\,
562,C11H18O4Zn,C11H18O4Zn1,organometallic_polymer_crystal,34,4,VASP-5.X,PAW,4.0195,8.56421,2.91108,5.65313,-5.37464,,,,Huan Tran (huan.tran@uconn.edu),\,
561,C11H18O4Zn,C11H18O4Zn1,organometallic_polymer_crystal,34,4,VASP-5.X,PAW,4.3638,3.76242,2.7824,0.980021,-5.38285,,,,Huan Tran (huan.tran@uconn.edu),\,
560,C11H18O4Zn,C11H18O4Zn1,organometallic_polymer_crystal,34,4,VASP-5.X,PAW,4.2298,4.48998,2.84718,1.6428,-5.37953,,,,Huan Tran (huan.tran@uconn.edu),\,
559,C11H18O4Zn,C11H18O4Zn1,organometallic_polymer_crystal,34,4,VASP-5.X,PAW,4.5568,4.14627,2.80727,1.339,-5.38582,,,,Huan Tran (huan.tran@uconn.edu),\,
558,C11H18O4Zn,C11H18O4Zn1,organometallic_polymer_crystal,34,4,VASP-5.X,PAW,3.9711,4.73838,2.86394,1.87444,-5.37742,,,,Huan Tran (huan.tran@uconn.edu),\,
557,C11H18O4Zn,C11H18O4Zn1,organometallic_polymer_crystal,34,4,VASP-5.X,PAW,4.2077,4.72786,2.8642,1.86366,-5.37832,,,,Huan Tran (huan.tran@uconn.edu),\,
556,C11H18O4Zn,C11H18O4Zn1,organometallic_polymer_crystal,34,4,VASP-5.X,PAW,4.0014,6.65925,2.90356,3.75569,-5.37565,,,,Huan Tran (huan.tran@uconn.edu),\,
555,C11H18O4Zn,C11H18O4Zn1,organometallic_polymer_crystal,34,4,VASP-5.X,PAW,4.0744,5.13827,2.89851,2.23977,-5.37633,,,,Huan Tran (huan.tran@uconn.edu),\,
554,C10H16O4Zn,C10H16O4Zn1,organometallic_polymer_crystal,31,4,VASP-5.X,PAW,3.5696,13.7544,2.94722,10.8071,-5.38888,,,,Huan Tran (huan.tran@uconn.edu),\,
553,C10H16O4Zn,C10H16O4Zn1,organometallic_polymer_crystal,31,4,VASP-5.X,PAW,4.4327,4.84825,2.88583,1.96242,-5.39465,,,,Huan Tran (huan.tran@uconn.edu),\,
552,C10H16O4Zn,C10H16O4Zn1,organometallic_polymer_crystal,31,4,VASP-5.X,PAW,3.9496,7.73131,2.93173,4.79958,-5.40318,,,,Huan Tran (huan.tran@uconn.edu),\,
551,C10H16O4Zn,C10H16O4Zn1,organometallic_polymer_crystal,31,4,VASP-5.X,PAW,3.9279,7.85044,2.93007,4.92037,-5.4031,,,,Huan Tran (huan.tran@uconn.edu),\,
550,C10H16O4Zn,C10H16O4Zn1,organometallic_polymer_crystal,31,4,VASP-5.X,PAW,3.968,7.66171,2.9224,4.73931,-5.40416,,,,Huan Tran (huan.tran@uconn.edu),\,
549,C10H16O4Zn,C10H16O4Zn1,organometallic_polymer_crystal,31,4,VASP-5.X,PAW,3.9537,9.17552,2.92958,6.24594,-5.40288,,,,Huan Tran (huan.tran@uconn.edu),\,
548,C10H16O4Zn,C10H16O4Zn1,organometallic_polymer_crystal,31,4,VASP-5.X,PAW,4.21,4.93698,2.85865,2.07833,-5.39941,,,,Huan Tran (huan.tran@uconn.edu),\,
547,C10H16O4Zn,C10H16O4Zn1,organometallic_polymer_crystal,31,4,VASP-5.X,PAW,3.93,9.04072,2.92968,6.11105,-5.40321,,,,Huan Tran (huan.tran@uconn.edu),\,
546,C10H16O4Zn,C10H16O4Zn1,organometallic_polymer_crystal,31,4,VASP-5.X,PAW,3.9739,10.1814,2.91987,7.2615,-5.40429,,,,Huan Tran (huan.tran@uconn.edu),\,
545,C10H16O4Zn,C10H16O4Zn1,organometallic_polymer_crystal,31,4,VASP-5.X,PAW,3.9538,8.50566,2.93484,5.57083,-5.40338,,,,Huan Tran (huan.tran@uconn.edu),\,
544,C10H16O4Zn,C10H16O4Zn1,organometallic_polymer_crystal,31,4,VASP-5.X,PAW,3.9493,7.27023,2.93489,4.33534,-5.40314,,,,Huan Tran (huan.tran@uconn.edu),\,
543,C9H14O4Zn,C9H14O4Zn1,organometallic_polymer_crystal,28,4,VASP-5.X,PAW,4.5624,4.11391,2.82051,1.2934,-5.43668,,,,Huan Tran (huan.tran@uconn.edu),\,
542,C9H14O4Zn,C9H14O4Zn1,organometallic_polymer_crystal,28,4,VASP-5.X,PAW,4.3974,4.02269,2.80846,1.21423,-5.43219,,,,Huan Tran (huan.tran@uconn.edu),\,
541,C9H14O4Zn,C9H14O4Zn1,organometallic_polymer_crystal,28,4,VASP-5.X,PAW,4.3853,4.0058,2.81334,1.19246,-5.43294,,,,Huan Tran (huan.tran@uconn.edu),\,
540,C9H14O4Zn,C9H14O4Zn1,organometallic_polymer_crystal,28,4,VASP-5.X,PAW,3.9758,7.30871,2.90048,4.40823,-5.42549,,,,Huan Tran (huan.tran@uconn.edu),\,
539,C9H14O4Zn,C9H14O4Zn1,organometallic_polymer_crystal,28,4,VASP-5.X,PAW,4.1913,6.31475,2.89491,3.41984,-5.4263,,,,Huan Tran (huan.tran@uconn.edu),\,
538,C9H14O4Zn,C9H14O4Zn1,organometallic_polymer_crystal,28,4,VASP-5.X,PAW,4.0376,6.56687,2.94446,3.62241,-5.42371,,,,Huan Tran (huan.tran@uconn.edu),\,
537,C9H14O4Zn,C9H14O4Zn1,organometallic_polymer_crystal,28,4,VASP-5.X,PAW,4.0058,10.738,2.95299,7.78501,-5.42292,,,,Huan Tran (huan.tran@uconn.edu),\,
536,C8H12O4Zn,C8H12O4Zn1,organometallic_polymer_crystal,25,4,VASP-5.X,PAW,2.4192,4.27571,2.91302,1.36268,-5.37315,,,,Huan Tran (huan.tran@uconn.edu),\,
535,C8H12O4Zn,C8H12O4Zn1,organometallic_polymer_crystal,25,4,VASP-5.X,PAW,4.1721,4.51506,2.84307,1.672,-5.45446,,,,Huan Tran (huan.tran@uconn.edu),\,
534,C8H12O4Zn,C8H12O4Zn1,organometallic_polymer_crystal,25,4,VASP-5.X,PAW,4.163,6.32524,2.92733,3.39791,-5.45884,,,,Huan Tran (huan.tran@uconn.edu),\,
533,C8H12O4Zn,C8H12O4Zn1,organometallic_polymer_crystal,25,4,VASP-5.X,PAW,3.9048,7.70663,2.97772,4.72891,-5.46444,,,,Huan Tran (huan.tran@uconn.edu),\,
532,C8H12O4Zn,C8H12O4Zn1,organometallic_polymer_crystal,25,4,VASP-5.X,PAW,3.9115,7.17445,2.97721,4.19724,-5.46472,,,,Huan Tran (huan.tran@uconn.edu),\,
531,C8H12O4Zn,C8H12O4Zn1,organometallic_polymer_crystal,25,4,VASP-5.X,PAW,3.9156,8.11196,2.97551,5.13645,-5.46488,,,,Huan Tran (huan.tran@uconn.edu),\,
530,C8H12O4Zn,C8H12O4Zn1,organometallic_polymer_crystal,25,4,VASP-5.X,PAW,3.912,7.65412,2.98217,4.67195,-5.46412,,,,Huan Tran (huan.tran@uconn.edu),\,
529,C7H10O4Zn,C7H10O4Zn1,organometallic_polymer_crystal,22,4,VASP-5.X,PAW,2.4966,6.67262,3.07595,3.59667,-5.43751,,,,Huan Tran (huan.tran@uconn.edu),\,
528,C7H10O4Zn,C7H10O4Zn1,organometallic_polymer_crystal,22,4,VASP-5.X,PAW,4.5899,4.18932,2.84197,1.34736,-5.51583,,,,Huan Tran (huan.tran@uconn.edu),\,
527,C7H10O4Zn,C7H10O4Zn1,organometallic_polymer_crystal,22,4,VASP-5.X,PAW,4.1307,6.52876,2.96713,3.56163,-5.48488,,,,Huan Tran (huan.tran@uconn.edu),\,
526,C7H10O4Zn,C7H10O4Zn1,organometallic_polymer_crystal,22,4,VASP-5.X,PAW,4.0877,9.28032,3.03274,6.24758,-5.49476,,,,Huan Tran (huan.tran@uconn.edu),\,
525,C7H10O4Zn,C7H10O4Zn1,organometallic_polymer_crystal,22,4,VASP-5.X,PAW,4.5117,4.36606,2.85628,1.50978,-5.51413,,,,Huan Tran (huan.tran@uconn.edu),\,
524,C7H10O4Zn,C7H10O4Zn1,organometallic_polymer_crystal,22,4,VASP-5.X,PAW,4.3733,4.54309,2.92881,1.61428,-5.50063,,,,Huan Tran (huan.tran@uconn.edu),\,
523,C7H10O4Zn,C7H10O4Zn1,organometallic_polymer_crystal,22,4,VASP-5.X,PAW,4.631,4.15755,2.86807,1.28948,-5.51357,,,,Huan Tran (huan.tran@uconn.edu),\,
522,C7H10O4Zn,C7H10O4Zn1,organometallic_polymer_crystal,22,4,VASP-5.X,PAW,3.9914,6.69855,2.96283,3.73572,-5.49927,,,,Huan Tran (huan.tran@uconn.edu),\,
521,C7H10O4Zn,C7H10O4Zn1,organometallic_polymer_crystal,22,4,VASP-5.X,PAW,4.0867,42.6773,3.03201,39.6452,-5.49488,,,,Huan Tran (huan.tran@uconn.edu),\,
520,C7H10O4Zn,C7H10O4Zn1,organometallic_polymer_crystal,22,4,VASP-5.X,PAW,4.1621,4.96879,2.93517,2.03362,-5.50047,,,,Huan Tran (huan.tran@uconn.edu),\,
519,C7H10O4Zn,C7H10O4Zn1,organometallic_polymer_crystal,22,4,VASP-5.X,PAW,3.9844,11.1576,2.97042,8.18714,-5.49875,,,,Huan Tran (huan.tran@uconn.edu),\,
518,C7H10O4Zn,C7H10O4Zn1,organometallic_polymer_crystal,22,4,VASP-5.X,PAW,3.9951,12.0262,2.99883,9.02737,-5.49773,,,,Huan Tran (huan.tran@uconn.edu),\,
517,C6H8O4Zn,C6H8O4Zn1,organometallic_polymer_crystal,19,4,VASP-5.X,PAW,2.9168,6.14395,3.04862,3.09533,-5.49757,,,,Huan Tran (huan.tran@uconn.edu),\,
516,C6H8O4Zn,C6H8O4Zn1,organometallic_polymer_crystal,19,4,VASP-5.X,PAW,4.2113,5.54905,2.92826,2.62079,-5.5455,,,,Huan Tran (huan.tran@uconn.edu),\,
515,C6H8O4Zn,C6H8O4Zn1,organometallic_polymer_crystal,19,4,VASP-5.X,PAW,3.8687,7.29674,3.04883,4.24791,-5.56443,,,,Huan Tran (huan.tran@uconn.edu),\,
514,C6H8O4Zn,C6H8O4Zn1,organometallic_polymer_crystal,19,4,VASP-5.X,PAW,4.19,6.90096,2.95892,3.94204,-5.54559,,,,Huan Tran (huan.tran@uconn.edu),\,
513,C6H8O4Zn,C6H8O4Zn1,organometallic_polymer_crystal,19,4,VASP-5.X,PAW,3.8473,7.16079,3.04767,4.11312,-5.56452,,,,Huan Tran (huan.tran@uconn.edu),\,
512,C6H8O4Zn,C6H8O4Zn1,organometallic_polymer_crystal,19,4,VASP-5.X,PAW,4.175,7.83159,2.9298,4.90179,-5.55532,,,,Huan Tran (huan.tran@uconn.edu),\,
511,C6H8O4Zn,C6H8O4Zn1,organometallic_polymer_crystal,19,4,VASP-5.X,PAW,3.8599,7.15741,3.04849,4.10892,-5.564,,,,Huan Tran (huan.tran@uconn.edu),\,
510,C6H8O4Zn,C6H8O4Zn1,organometallic_polymer_crystal,19,4,VASP-5.X,PAW,3.8427,7.10301,3.04727,4.05574,-5.56465,,,,Huan Tran (huan.tran@uconn.edu),\,
509,C6H8O4Zn,C6H8O4Zn1,organometallic_polymer_crystal,19,4,VASP-5.X,PAW,3.8398,7.1459,3.04669,4.09921,-5.56482,,,,Huan Tran (huan.tran@uconn.edu),\,
508,C6H8O4Zn,C6H8O4Zn1,organometallic_polymer_crystal,19,4,VASP-5.X,PAW,3.8568,7.13081,3.01091,4.11991,-5.56595,,,,Huan Tran (huan.tran@uconn.edu),\,
507,C5H6O4Zn,C5H6O4Zn1,organometallic_polymer_crystal,16,4,VASP-5.X,PAW,3.3252,5.22545,3.27699,1.94846,-5.47734,,,,Huan Tran (huan.tran@uconn.edu),\,
506,C5H6O4Zn,C5H6O4Zn1,organometallic_polymer_crystal,16,4,VASP-5.X,PAW,4.3439,4.70108,2.91569,1.78539,-5.6452,,,,Huan Tran (huan.tran@uconn.edu),\,
505,C5H6O4Zn,C5H6O4Zn1,organometallic_polymer_crystal,16,4,VASP-5.X,PAW,4.55,4.96406,2.87008,2.09398,-5.62905,,,,Huan Tran (huan.tran@uconn.edu),\,
504,C5H6O4Zn,C5H6O4Zn1,organometallic_polymer_crystal,16,4,VASP-5.X,PAW,4.3902,5.31853,2.93999,2.37854,-5.63375,,,,Huan Tran (huan.tran@uconn.edu),\,
503,C5H6O4Zn,C5H6O4Zn1,organometallic_polymer_crystal,16,4,VASP-5.X,PAW,4.0862,5.61866,2.9905,2.62816,-5.62997,,,,Huan Tran (huan.tran@uconn.edu),\,
502,C5H6O4Zn,C5H6O4Zn1,organometallic_polymer_crystal,16,4,VASP-5.X,PAW,4.3905,4.81643,2.90704,1.90939,-5.63787,,,,Huan Tran (huan.tran@uconn.edu),\,
501,C5H6O4Zn,C5H6O4Zn1,organometallic_polymer_crystal,16,4,VASP-5.X,PAW,4.4974,4.67387,2.89911,1.77476,-5.6529,,,,Huan Tran (huan.tran@uconn.edu),\,
500,C5H6O4Zn,C5H6O4Zn1,organometallic_polymer_crystal,16,4,VASP-5.X,PAW,4.321,5.02106,2.99323,2.02783,-5.63164,,,,Huan Tran (huan.tran@uconn.edu),\,
499,C5H6O4Zn,C5H6O4Zn1,organometallic_polymer_crystal,16,4,VASP-5.X,PAW,4.4983,4.65061,2.8971,1.75351,-5.65317,,,,Huan Tran (huan.tran@uconn.edu),\,
498,C5H6O4Zn,C5H6O4Zn1,organometallic_polymer_crystal,16,4,VASP-5.X,PAW,3.9271,9.46337,3.0834,6.37997,-5.62824,,,,Huan Tran (huan.tran@uconn.edu),\,
497,C5H6O4Zn,C5H6O4Zn1,organometallic_polymer_crystal,16,4,VASP-5.X,PAW,3.9284,8.9725,3.08272,5.88978,-5.62821,,,,Huan Tran (huan.tran@uconn.edu),\,
496,C5H6O4Zn,C5H6O4Zn1,organometallic_polymer_crystal,16,4,VASP-5.X,PAW,4.0803,9.28998,3.10865,6.18132,-5.62503,,,,Huan Tran (huan.tran@uconn.edu),\,
495,C5H6O4Zn,C5H6O4Zn1,organometallic_polymer_crystal,16,4,VASP-5.X,PAW,4.0833,9.18636,3.1106,6.07576,-5.62483,,,,Huan Tran (huan.tran@uconn.edu),\,
494,C5H6O4Zn,C5H6O4Zn1,organometallic_polymer_crystal,16,4,VASP-5.X,PAW,4.0218,10.1528,3.07369,7.07915,-5.62939,,,,Huan Tran (huan.tran@uconn.edu),\,
493,C4H4O4Zn,C4H4O4Zn1,organometallic_polymer_crystal,13,4,VASP-5.X,PAW,3.6685,6.71701,3.04467,3.67234,-5.72578,,,,Huan Tran (huan.tran@uconn.edu),\,
492,C4H4O4Zn,C4H4O4Zn1,organometallic_polymer_crystal,13,4,VASP-5.X,PAW,3.6706,9.48248,3.26975,6.21273,-5.68051,,,,Huan Tran (huan.tran@uconn.edu),\,
491,C4H4O4Zn,C4H4O4Zn1,organometallic_polymer_crystal,13,4,VASP-5.X,PAW,3.9692,5.70362,3.00761,2.69601,-5.7258,,,,Huan Tran (huan.tran@uconn.edu),\,
490,C4H4O4Zn,C4H4O4Zn1,organometallic_polymer_crystal,13,4,VASP-5.X,PAW,4.1806,6.22791,2.98929,3.23862,-5.73198,,,,Huan Tran (huan.tran@uconn.edu),\,
489,C4H4O4Zn,C4H4O4Zn1,organometallic_polymer_crystal,13,4,VASP-5.X,PAW,4.1877,6.12978,2.9872,3.14258,-5.73225,,,,Huan Tran (huan.tran@uconn.edu),\,
488,C4H4O4Zn,C4H4O4Zn1,organometallic_polymer_crystal,13,4,VASP-5.X,PAW,3.9119,9.09634,3.27159,5.82475,-5.70572,,,,Huan Tran (huan.tran@uconn.edu),\,
487,C4H4O4Zn,C4H4O4Zn1,organometallic_polymer_crystal,13,4,VASP-5.X,PAW,4.0319,5.79687,2.98764,2.80923,-5.73127,,,,Huan Tran (huan.tran@uconn.edu),\,
486,C4H4O4Zn,C4H4O4Zn1,organometallic_polymer_crystal,13,4,VASP-5.X,PAW,4.9436,4.93615,2.90573,2.03042,-5.77716,,,,Huan Tran (huan.tran@uconn.edu),\,
485,C4H4O4Zn,C4H4O4Zn1,organometallic_polymer_crystal,13,4,VASP-5.X,PAW,4.3785,6.52271,3.02228,3.50043,-5.74092,,,,Huan Tran (huan.tran@uconn.edu),\,
484,C4H4O4Zn,C4H4O4Zn1,organometallic_polymer_crystal,13,4,VASP-5.X,PAW,3.8328,7.21999,3.13461,4.08538,-5.75958,,,,Huan Tran (huan.tran@uconn.edu),\,
483,C4H4O4Zn,C4H4O4Zn1,organometallic_polymer_crystal,13,4,VASP-5.X,PAW,3.7377,7.73781,3.16467,4.57314,-5.76096,,,,Huan Tran (huan.tran@uconn.edu),\,
482,C4H4O4Zn,C4H4O4Zn1,organometallic_polymer_crystal,13,4,VASP-5.X,PAW,3.6171,10.034,3.1905,6.84348,-5.74453,,,,Huan Tran (huan.tran@uconn.edu),\,
481,C4H4O4Zn,C4H4O4Zn1,organometallic_polymer_crystal,13,4,VASP-5.X,PAW,4.1946,8.32011,3.18803,5.13208,-5.72613,,,,Huan Tran (huan.tran@uconn.edu),\,
480,C4H4O4Zn,C4H4O4Zn1,organometallic_polymer_crystal,13,4,VASP-5.X,PAW,3.6161,10.1599,3.19009,6.96983,-5.74455,,,,Huan Tran (huan.tran@uconn.edu),\,
479,C4H4O4Zn,C4H4O4Zn1,organometallic_polymer_crystal,13,4,VASP-5.X,PAW,3.6092,10.2483,3.19861,7.04965,-5.74328,,,,Huan Tran (huan.tran@uconn.edu),\,
478,C4H4O4Zn,C4H4O4Zn1,organometallic_polymer_crystal,13,4,VASP-5.X,PAW,3.8155,7.16277,3.13164,4.03113,-5.75993,,,,Huan Tran (huan.tran@uconn.edu),\,
477,C4H4O4Zn,C4H4O4Zn1,organometallic_polymer_crystal,13,4,VASP-5.X,PAW,3.7624,7.50487,3.17255,4.33232,-5.7602,,,,Huan Tran (huan.tran@uconn.edu),\,
476,C3H2O4Zn,C3H2O4Zn1,organometallic_polymer_crystal,10,4,VASP-5.X,PAW,1.042,8.56743,4.76703,3.8004,-5.4049,,,,Huan Tran (huan.tran@uconn.edu),\,
475,C3H2O4Zn,C3H2O4Zn1,organometallic_polymer_crystal,10,4,VASP-5.X,PAW,4.3618,5.04503,2.89909,2.14593,-5.93871,,,,Huan Tran (huan.tran@uconn.edu),\,
474,C3H2O4Zn,C3H2O4Zn1,organometallic_polymer_crystal,10,4,VASP-5.X,PAW,3.9345,6.17365,3.27925,2.8944,-5.88098,,,,Huan Tran (huan.tran@uconn.edu),\,
473,C3H2O4Zn,C3H2O4Zn1,organometallic_polymer_crystal,10,4,VASP-5.X,PAW,4.0546,10.6442,3.26687,7.37731,-5.90745,,,,Huan Tran (huan.tran@uconn.edu),\,
472,C3H2O4Zn,C3H2O4Zn1,organometallic_polymer_crystal,10,4,VASP-5.X,PAW,3.8566,5.89302,3.0539,2.83912,-5.94534,,,,Huan Tran (huan.tran@uconn.edu),\,
471,C3H2O4Zn,C3H2O4Zn1,organometallic_polymer_crystal,10,4,VASP-5.X,PAW,4.0109,10.0055,3.262,6.74346,-5.90733,,,,Huan Tran (huan.tran@uconn.edu),\,
470,ClC5H8O5Al,Cl1C5H8O5Al1,organometallic_polymer_crystal,20,5,VASP-5.X,PAW,4.0027,4.20978,2.68951,1.52027,-5.61746,,,,Huan Tran (huan.tran@uconn.edu),\,
469,ClC5H6O4Al,Cl1C5H6O4Al1,organometallic_polymer_crystal,17,5,VASP-5.X,PAW,4.2037,4.48892,2.81374,1.67518,-5.81177,,,,Huan Tran (huan.tran@uconn.edu),\,
468,ClC5H6O4Al,Cl1C5H6O4Al1,organometallic_polymer_crystal,17,5,VASP-5.X,PAW,3.6272,3.95,2.64611,1.30389,-5.8008,,,,Huan Tran (huan.tran@uconn.edu),\,
467,ClC10H18O5Al,Cl1C10H18O5Al1,organometallic_polymer_crystal,35,5,VASP-5.X,PAW,4.6634,3.53421,2.62909,0.90512,-5.41667,,,,Huan Tran (huan.tran@uconn.edu),\,
466,ClC10H16O4Al,Cl1C10H16O4Al1,organometallic_polymer_crystal,32,5,VASP-5.X,PAW,4.4607,3.167,2.58129,0.585708,-5.46523,,,,Huan Tran (huan.tran@uconn.edu),\,
465,ClC10H16O4Al,Cl1C10H16O4Al1,organometallic_polymer_crystal,32,5,VASP-5.X,PAW,4.4957,3.13234,2.63229,0.500046,-5.47554,,,,Huan Tran (huan.tran@uconn.edu),\,
464,ClC10H16O4Al,Cl1C10H16O4Al1,organometallic_polymer_crystal,32,5,VASP-5.X,PAW,4.6703,3.25415,2.67026,0.583891,-5.47788,,,,Huan Tran (huan.tran@uconn.edu),\,
463,ClC10H16O4Al,Cl1C10H16O4Al1,organometallic_polymer_crystal,32,5,VASP-5.X,PAW,4.3151,3.89381,2.68941,1.2044,-5.49333,,,,Huan Tran (huan.tran@uconn.edu),\,
462,ClC10H16O4Al,Cl1C10H16O4Al1,organometallic_polymer_crystal,32,5,VASP-5.X,PAW,3.4591,3.35862,2.62478,0.733833,-5.49281,,,,Huan Tran (huan.tran@uconn.edu),\,
461,ClC10H16O4Al,Cl1C10H16O4Al1,organometallic_polymer_crystal,32,5,VASP-5.X,PAW,4.485,3.42236,2.69784,0.724517,-5.49485,,,,Huan Tran (huan.tran@uconn.edu),\,
460,Ca2O8C16H24,Ca2O8C16H24,organometallic_polymer_crystal,50,4,VASP-5.X,PAW,4.7486,4.87745,2.82759,2.04985,-5.6794,,,,Huan Tran (huan.tran@uconn.edu),\,
459,Ca2O8C14H20,Ca2O8C14H20,organometallic_polymer_crystal,44,4,VASP-5.X,PAW,4.6412,5.34814,2.81928,2.52887,-5.76385,,,,Huan Tran (huan.tran@uconn.edu),\,
458,Ca2O8C14H20,Ca2O8C14H20,organometallic_polymer_crystal,44,4,VASP-5.X,PAW,4.7419,4.50787,2.81251,1.69535,-5.76829,,,,Huan Tran (huan.tran@uconn.edu),\,
457,Ca2O8C14H20,Ca2O8C14H20,organometallic_polymer_crystal,44,4,VASP-5.X,PAW,4.8476,4.4288,2.80172,1.62708,-5.77517,,,,Huan Tran (huan.tran@uconn.edu),\,
